OrderID,Amount,OrderDate,CustomerID
614OS21121258839680,"47,000",2021-12-12 16:55:51,4636183
614OS21121260100310,"89,000",2021-12-12 16:49:37,4637252
614OS21121259907120,"59,000",2021-12-12 16:41:40,15082
614OS21121259775636,"289,000",2021-12-12 16:38:24,2001535
614OS21121259775636,"329,000",2021-12-12 16:38:24,2001535
614OS21121259060946,"26,000",2021-12-12 16:28:40,4637252
614OS21121259060946,"179,000",2021-12-12 16:28:40,4637252
614OS21121259060946,"69,000",2021-12-12 16:28:40,4637252
614OS21121259060946,"24,000",2021-12-12 16:28:40,4637252
614OS21121257712773,"885,000",2021-12-12 16:24:21,4610081
614OS21121257712773,"295,000",2021-12-12 16:24:21,4610081
614OS21121257712773,0,2021-12-12 16:24:21,4610081
614OS21121254385140,"120,000",2021-12-12 16:01:52,4607481
614OS21121254332390,"75,000",2021-12-12 15:06:22,724070
614OS21121254332390,"49,000",2021-12-12 15:06:22,724070
614OS21121254332390,"325,000",2021-12-12 15:06:22,724070
614OS21121251461960,"339,000",2021-12-12 14:19:48,15082
614OS21121251461960,0,2021-12-12 14:19:48,15082
614OS21121251317193,"59,000",2021-12-12 14:15:55,4686412
614OS21121250704816,"135,000",2021-12-12 14:06:51,311599
614OS21121250273990,"10,500",2021-12-12 14:05:00,311599
614OS21121250273990,"39,200",2021-12-12 14:05:00,311599
614OS21121250273990,"19,600",2021-12-12 14:05:00,311599
614OS21121250273990,"41,300",2021-12-12 14:05:00,311599
614OS21121250273990,"43,400",2021-12-12 14:05:00,311599
614OS21121250273990,"34,300",2021-12-12 14:05:00,311599
614OS21121250273990,"21,000",2021-12-12 14:05:00,311599
614OS21121250273990,"41,300",2021-12-12 14:05:00,311599
614OS21121250273990,"13,300",2021-12-12 14:05:00,311599
614OS21121250273990,"20,300",2021-12-12 14:05:00,311599
614OS21121250273990,"164,500",2021-12-12 14:05:00,311599
614OS21121250273990,"51,800",2021-12-12 14:05:00,311599
614OS21121250273990,"18,900",2021-12-12 14:05:00,311599
614OS21121250273990,"31,500",2021-12-12 14:05:00,311599
614OS21121250273990,"131,600",2021-12-12 14:05:00,311599
614OS21121250273990,"14,000",2021-12-12 14:05:00,311599
614OS21121250078630,"629,000",2021-12-12 13:57:48,3243943
614OS21121250078630,"66,000",2021-12-12 13:57:48,3243943
614OS21121247353216,"89,000",2021-12-12 13:20:41,4007212
614OS21121247353216,"529,000",2021-12-12 13:20:41,4007212
614OS21121244068550,"25,000",2021-12-12 12:52:00,4613835
614OS21121244068550,"174,000",2021-12-12 12:52:00,4613835
614OS21121244451366,"286,000",2021-12-12 12:20:51,4491251
614OS21121244451366,"75,000",2021-12-12 12:20:51,4491251
614OS21121241314373,"525,000",2021-12-12 11:48:07,4666641
614OS21121239156883,"349,000",2021-12-12 11:28:32,4671957
614OS21121239159353,"529,000",2021-12-12 11:07:00,4631722
614OS21121234621936,"75,000",2021-12-12 10:12:35,4609909
614OS21121234621936,"175,000",2021-12-12 10:12:35,4609909
614OS21121234629653,"289,000",2021-12-12 09:42:41,4685404
614OS21121234010433,0,2021-12-12 09:38:39,4685344
614OS21121234010433,0,2021-12-12 09:38:39,4685344
614OS21121233915060,"38,000",2021-12-12 09:37:19,4685344
614OS21121233690276,"1,044,000",2021-12-12 09:37:09,4685344
614OS21121232723806,"32,000",2021-12-12 09:36:59,4685344
614OS21121232723806,"32,000",2021-12-12 09:36:59,4685344
614OS21121232723806,"46,000",2021-12-12 09:36:59,4685344
614OS21121232723806,"23,000",2021-12-12 09:36:59,4685344
614OS21121232723806,"29,000",2021-12-12 09:36:59,4685344
614OS21121232723806,0,2021-12-12 09:36:59,4685344
614OS21121232723806,"60,000",2021-12-12 09:36:59,4685344
614OS21121232723806,"339,000",2021-12-12 09:36:59,4685344
614OS21121234472636,"29,000",2021-12-12 09:35:27,4685404
614OS21121233940856,"95,000",2021-12-12 09:26:48,2833366
614OS21121233940856,"95,000",2021-12-12 09:26:48,2833366
614OS21121233691496,"52,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"60,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"69,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"99,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"75,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"7,000",2021-12-12 09:25:38,3961613
614OS21121233691496,"59,000",2021-12-12 09:25:38,3961613
614OS21121232459303,"69,000",2021-12-12 09:05:21,2001535
614OS21121232459303,"125,300",2021-12-12 09:05:21,2001535
614OS21121232459303,"236,000",2021-12-12 09:05:21,2001535
614OS21121232459303,"559,000",2021-12-12 09:05:21,2001535
614OS21121232459303,"329,000",2021-12-12 09:05:21,2001535
614OS21121232459303,"139,000",2021-12-12 09:05:21,2001535
614OS21121231946756,"529,000",2021-12-12 08:55:05,4120401
614OS21121231946756,"175,000",2021-12-12 08:55:05,4120401
614OS21121231075380,"99,000",2021-12-12 08:43:59,4685186
614OS21121228609950,"369,000",2021-12-12 08:37:52,4609321
614OS21121226949166,"89,000",2021-12-12 07:56:50,4675167
614OS21121226949166,"89,000",2021-12-12 07:56:50,4675167
614OS21121226182086,"65,000",2021-12-12 07:29:09,4685032
614OS21121170431656,"1,035,000",2021-12-11 20:04:06,4684679
614OS21121169254170,"50,000",2021-12-11 19:34:32,4664832
614OS21121169254170,"47,000",2021-12-11 19:34:32,4664832
614OS21121169254170,"4,000",2021-12-11 19:34:32,4664832
614OS21121170352936,"195,000",2021-12-11 19:33:49,4609321
614OS21121170352936,"132,000",2021-12-11 19:33:49,4609321
614OS21121165888333,"59,000",2021-12-11 19:14:13,4613036
614OS21121165888333,"29,000",2021-12-11 19:14:13,4613036
614OS21121166527006,"50,000",2021-12-11 18:50:53,4609835
614OS21121166527006,"24,000",2021-12-11 18:50:53,4609835
614OS21121166442723,"255,000",2021-12-11 18:28:47,4684255
614OS21121166366520,"1,276,000",2021-12-11 18:27:20,2215497
614OS21121164238580,"65,000",2021-12-11 18:18:06,4654012
614OS21121164238580,"44,000",2021-12-11 18:18:06,4654012
614OS21121164238580,"165,000",2021-12-11 18:18:06,4654012
614OS21121164238580,"129,000",2021-12-11 18:18:06,4654012
614OS21121164238580,"129,000",2021-12-11 18:18:06,4654012
614OS21121164108186,"169,000",2021-12-11 17:50:38,1700070
614OS21121164108186,"29,000",2021-12-11 17:50:38,1700070
614OS21121164108186,"59,000",2021-12-11 17:50:38,1700070
614OS21121164024516,"121,500",2021-12-11 17:48:26,4684056
614OS21121163940670,"39,000",2021-12-11 17:47:03,4684056
614OS21121163940670,"49,000",2021-12-11 17:47:03,4684056
614OS21121163940670,"41,000",2021-12-11 17:47:03,4684056
614OS21121163940670,"49,000",2021-12-11 17:47:03,4684056
614OS21121163940670,"198,000",2021-12-11 17:47:03,4684056
614OS21121163460233,"198,000",2021-12-11 17:45:38,4684049
614OS21121163280356,"117,000",2021-12-11 17:37:38,1651346
614OS21121163161640,"135,200",2021-12-11 17:34:37,4683994
614OS21121163133840,"59,000",2021-12-11 17:32:41,3444065
614OS21121162990653,"79,200",2021-12-11 17:31:40,3444065
614OS21121162990653,"115,000",2021-12-11 17:31:40,3444065
614OS21121162990653,"125,000",2021-12-11 17:31:40,3444065
614OS21121162990653,"75,000",2021-12-11 17:31:40,3444065
614OS21121162934980,"49,000",2021-12-11 17:29:50,1651346
614OS21121162571386,"21,000",2021-12-11 17:24:55,15082
614OS21121162571386,"26,000",2021-12-11 17:24:55,15082
614OS21121162571386,"23,000",2021-12-11 17:24:55,15082
614OS21121162571386,"22,000",2021-12-11 17:24:55,15082
614OS21121162206400,"194,000",2021-12-11 17:22:48,4637801
614OS21121160970493,"139,300",2021-12-11 17:16:44,1651346
614OS21121160970493,"139,300",2021-12-11 17:16:44,1651346
614OS21121160970493,"139,300",2021-12-11 17:16:44,1651346
614OS21121160970493,"139,300",2021-12-11 17:16:44,1651346
614OS21121160970493,"125,300",2021-12-11 17:16:44,1651346
614OS21121159845223,"39,000",2021-12-11 16:56:02,4640682
614OS21121159845223,"239,000",2021-12-11 16:56:02,4640682
614OS21121159575396,"2,000",2021-12-11 16:37:25,4615211
614OS21121159575396,"49,500",2021-12-11 16:37:25,4615211
614OS21121159575396,"49,500",2021-12-11 16:37:25,4615211
614OS21121159575396,"339,000",2021-12-11 16:37:25,4615211
614OS21121159575396,0,2021-12-11 16:37:25,4615211
614OS21121159084816,"125,000",2021-12-11 16:27:51,4617527
614OS21121159084816,"60,000",2021-12-11 16:27:51,4617527
614OS21121157420890,"69,000",2021-12-11 16:24:43,4683607
614OS21121157420890,"99,000",2021-12-11 16:24:43,4683607
614OS21121157420890,"198,000",2021-12-11 16:24:43,4683607
614OS21121156454530,"639,000",2021-12-11 15:56:54,4653583
614OS21121156084776,0,2021-12-11 15:40:52,4223370
614OS21121156084776,"29,000",2021-12-11 15:40:52,4223370
614OS21121156084776,"339,000",2021-12-11 15:40:52,4223370
614OS21121155944153,"118,300",2021-12-11 15:34:40,4657768
614OS21121155847480,"69,000",2021-12-11 15:32:24,3867921
614OS21121155847480,"127,000",2021-12-11 15:32:24,3867921
614OS21121152880973,"139,000",2021-12-11 15:30:42,4657768
614OS21121152391956,"69,000",2021-12-11 14:33:57,4608486
614OS21121152330520,"945,000",2021-12-11 14:33:10,4608486
614OS21121152330520,0,2021-12-11 14:33:10,4608486
614OS21121151671423,"125,300",2021-12-11 14:32:06,4683163
614OS21121151671423,"99,000",2021-12-11 14:32:06,4683163
614OS21121151671423,"139,300",2021-12-11 14:32:06,4683163
